reviewText,label
Didn't work for my dog!  I don't know why but it made NO difference with our flea problem.  A waste of money totally!,3
"Our three labs have them on and so far so good! One has had his on for about a month and the other two only days but it is beginning to be flea and tick season and we want them to be protected early. The one who has had his for a month does not have any flea dirt, fleas or ticks and we check him all the time.  We have also looked for any skin reactions and there are none on any of them. We are very happy with this product and price wise, it's a good deal since it will last up to 8 months",3
"These have worked really well for my 2 dogs and I don't think I'd switch back to the liquid version ever. The collar is easy to put on, you don't need to remember monthly and it lasts all the warm/flea/tick season months. I put them on early-mid spring and leave them on right into winter and they have not had a single bug since they've worn them. They go swimming/paddle boarding with me and they get bathed usually once or twice a month with no issue.",3
"Yes, it is pricey. But it is worth every penny. It is the most effective flea and tick product out there and lasts at least eight months as advertised.",3
These are amazing.  We battled fleas and even with treating the yard and house each month as well as the animal we still had fleas.  Tried the collar on one dog and no fleas.  Now all the dogs and indoor cats have them on and after a full year of use we have not had to treat the house or yard after about the third month.  Well worth the investment.  No issues with senior dogs (ages 2 years to 17 years) and cats (20 and 17 years).,3
Put one on my Golden every 6 months.  Keeps the bugs off him.,3
"Love this collar for my dogs and 1 cat. They had no  negative reactions. All I say is when you put it on them just take notice of any behavioural changes, like over scratching at the neck or lethargy. My other cat couldn't wear one because she constantly tried to chew the collar off, so it was the liquid form for her.",3
We have a lot of ticks and this collar really works! High recommend it!,3
i have been using these for several years. these are the best flea and tick collar i have ever seen!!!,3
"one for the dog, one for the cat, no problems, no fleas almost a month now, very satisfied so far.",3
2nd time I've purchased... Last season didn't see a single flea or tick on my dog.  I will continue to buy again,3
"My Great Pyrenees has been wearing these year round for about 5 years. I only replace the collar once a year, when Spring is around the corner and then leave it on her for 8 months, remove it or leave it on. My Pyr has incredibly sensitive skin and every year before this she got hot spots which i believe were in combination with getting fleas, even if only a few bites. She hasn't had fleas since i got her on this collar. She is a total furball, and the collar sits just under her tagged collar, so its not noticable and she has never acted anything but indifferent to the whole experience.",3
No fleas. Maybe it works. Always did for my cats. Dog scratches less too.,3
this works ...  although there is a concern for an allergic reaction ... as always you need to watch . i like this better than front line and advantix . this is our second year using this product,3
"We've used these for a few years now and they actually work great. My cats kept getting bad fleas from the outdoor dogs, and it seemed like no amount of topical treatments would work. Once the collars went on all 4 animals, no more fleas or ticks. Our vet recommended these, but said to keep them dry, because once wet their potency is drastically reduced.",3
"This is the 3rd year I've gone with a Seresto collar. The last 2 years they have performed flawlessly - no ticks, and around here many dogs get Lyme disease.",3
"This collar has eliminated our flea problem after years of vacuuming and skin treatment falling short. Even stopped treating my cat for the cold season. I do worry about the chemicals, however! I recommend this product and always washing hands after touching your furry companion.",3
"Ive been using these collars for a few years now on my lab and coonhound, and they're very effective, durable and long-lasting. For us, its a much better product than the back applicators ...I don't have to worry about them rubbing themselves on the furniture or carpet to get it off.",3
8 months is a good time for this collar to work...will check it often..actually will check the dog often...thanks,3
"We have three small dogs and one large dog, and this makes the third time Ive ordered a Seresto collar for them to protect them from fleas and ticks.  These collars really work!  In the 2 1/2 years weve been using these collars we have not seen the first flea or tick on ANY of our dogs.  We have a grandbaby that is now crawling around our house and its even more important now than its ever been, if I didn't know for certain that these collars were great I wouldnt take the chance.  They have no odor to them, they're not greasy, they don't irritate my pets skin or fur.  And I can put them on and forget about them for the full eight months.  And they do truly last the full eight months.. Ive replaced these exactly on the eight month anniversary each time and they're still working great every time.. Ill be back in eight more months to buy again!",3
"My 10 yr old ""doodle"" has used this for 2 years and had NO TICKS OR FLEAS....period. Our new puppy, 4 months old is going to use this one. After clearing it with the vet. I told him of the very good results with my first dog and he said the puppy can use it as well. OK. But both MUST HAVE HEARTGUARD because it does not protect the dog from heart worm disease.",3
"I'm sure that for some dogs this works great. My dog had a severe allergic reaction to it. Her face swelled up. Vet bills. I removed and threw away the collar immediately, and Amazon was kind enough to refund me the full amount paid. Just thought I'd let people know of the possibility.",3
"Fortunately for my cat, I took this off when I saw her with very low energy level and came here to read the reviews. I purchased one for my dog and took it off after 1 week! OMG this company is evil. Bayer also make chemicals that kill honey bees. They don't care about your pets; they just want to make money.",3
"These seem to be doing what they are intended to do,Great !!.",3
This has worked great! I have had it on my dog since Oct and haven't seen a bug on him.,3
"Best defense against fleas & ticks, works for a long time & well worth the money",3
Have  used these protective collars on our two dogs with great success for the past four years. They will continue to be our preferred protection system.,3
The Seresto collar has worked great.  I use on my dogs and no longer have fleas spreading to my indoor cats or anywhere else in my home.  I think this ends up being cheaper and more effective than other topical liquid products.  I put them on dogs a little looser and then remove for baths.  The collars have lasted the full eight months for me with issue.  I have recommended to others who also were impressed with product.,3
So far great. No rashes. Dog isn't reacting to it. Haven't seen a single flea or tick on him thus far and I live in a high deer tick area. Definitely will buy again,3
"My vet recommended this due to frequent ticks. So far, I know still winter and cold, its been good. Ive had it on for 1 month, fits my 55 pound bulldog just fine, not irritating, no residues, no smell, no fleas, or ticks seen. Updates as months of hot weather approach.",3
"While it works, it works well.  However, Soresto eight months goes by very quickly... like in six months.  I noticed my dog scratching and biting her butt six months into my first Soresto collar.  It was definitely flea activity.  I replaced it with another Soresto collar.  Now, this one has lasted six months and we are seeing no flea activity, but.. IT'S MARCH.  Pretty sure I could put her out, bare-fur naked with no collar and a advertisement for a flea circus and she'd have no fleas.  Still, it does work while it works and it is one of the least expensive, safe options for flea and tick treatment.",3
My dogs wore these last year spring to fall and not one tick or flea found. He Little refector clips are a nice bonus.,3
"I've been using for 2 years now. It says it lasts 8 months but I get a year out of them. Excellent collar. Does not leave a film on the dogs neck or body. No powder, or smell. Very effective with ticks and fleas. I live in the Northeast and my backyard is loaded with ticks but they stay clear of my dogs with this collar.",3
This collar works brilliantly. I live in the woods where there are a lot of deer tics. My dog doesn't have any on him whilst he has this collar on.  No side effects. Great Price esp for one that actually lasts this long. Just take off when bathing your pup and it will last the time it states.,3
Love how this color works! I order this last year and my dog who is 60lbs never got a tick on her! I ordered it again for this year! Thank you for an awesome product!,3
ever since they came out ive brought one for my 5yr old fur baby they are wounderful shes never ever had fleas or ticks the soresto is the best thing Bayer has made for cats and dogs definatly worth it They Work !!,3
"I'm not happy that the price went up $10 since last year, but these collars are still well worth it, and considering I only buy them once a year I can't complain.  I live on 80 wooded acres and the ticks are horrible.  I buy one of these collars for each of my dogs at the end of winter and they are tick free all year.  When we first moved here we tried every brand of drops available and they didn't work.  These really work.  If only I could find something that worked as well for humans.",3
"Summer of 2017 I had the worst experience with fleas. I live in Pennsylvania and I was treating my house weekly. I spent and wasted so much money on treatments, bombs, sprays, etc. Not anymore. These collars are expensive, but worth it. People have talked about their dogs getting rashes from the collars but my Australian Shepherd has no issues. His breeder uses them on her dogs too and no issues so I'm not sure if maybe the dogs having this problem had sensitive skin or what but the collar caused no problems for my dog or cats.",3
"I have to use two at the same time on my Great Pyrenees  I add new collars every 4 months and throw away the oldest of the two.  Before I started doing that, the fleas congregated on their tails..",3
Worthless! I was so disappointed and worse I let my dogs suffer for over a month on the off chance it would start to work. I am one guilty furbaby mom :( ... don't waste your money,3
This is the second Seresto flee collar Ive bought for a dog with thick hair. None of the topical flee meds have worked this thick haired dog but the Seresto gives him peace from flees.,3
"This was the only flea treatment that worked this past year, and fast. I was nervous after reading some horror stories but we had a lot of luck with it and no problems. It doesn't have the gross smell of the white flea collars , which is also a bonus .",3
"All this is a dipped plastic in chemicals. It just protects the neck area, gave my bulldog a rash.",3
Works great. I like that I don't have to feed my dog a dangerous pill. My dog used to always get ticks and he hasn't had one since I bought this collar. It actually repels them. It is amazing,3
I have a 55lb dog with a very thick coat. We live in FL. We adopted her from our local shelter. She loves to lay in the grass. Unfortunately there are fleas in the grass. I bathed her with the Dawn vinegar and water mixture but that was just a temporary fix. This collar actually works!  This is our second collar. Very happy with the product.,3
This collar worked great but my bulldog developed an allergy to it and a rash formed around his neck where the collar lay on his skin and his hair fell out in a perfect circle. I loosened it hoping that would help but it didnt. I don't recall seeing him scratch at it or showed signs of irritation. I was so bummed because they are expensive and we didn't get a chance to finish the collars effective time frame. On to something else.,3
"I put this collar on my dog yesterday and today I found 2 ticks on her! I am surprised at all of the positive responses. And I am shocked that I paid over $50 for this collar. What a waste! If I spray my dog with tick repellant it works, but this collar is a joke. I am not happy about what I paid, I had high hopes.",3
"SUPER expensive, but it works.  Without it, I was picking 30 ticks off doggie.  Now she comes home with one or two.",3
"This is my 3Rd  year. We live in tickville. My dogs were diagnosed with a tick illness  (not lyme) it causes red blood cell problems and bleeding.  Almost lost one of them. After they recovered, we bought these. Have not found any ticks on them and we test yearly for tick diseases. None have been found!  Love these. My dogs are Golden Retrievers, 5 and 11 years old.",3
So far I have never seen a tick or flea even at the 8 month point.,3
"This is the only thing that works on the bizarre critters in my wooded/lawned yard. I use one on one of the pets and it seems to keep pests away from all three pets. I picked the dog to put the collar on vs one of the two kitties because she's badly allergic to flea bites. Even though she's got stupid sensitive skin, it doesn't seem to bother her at all. I had it on for a full month and took it off easier than I thought it would come off to give her a bath.  Cons: okay I'll just say it, it's pretty ugly. It also hangs weirdly and not near her collar, I'll probably try to figure out a way to attach it to her actual collar. Also it needs to be removed once monthly for her grooming and bath so I have no idea if pulling it apart every time will make it weaker or what. It sort of attaches like a really weak zip tie.",3
"This is my third time buying Seresto collars. They worked extremely well the first two times, but didn't work this time. I ended up buying Capstar",3
I think its impssible for anything to work 100% but noticed less ticks on my dog with this and great price,3
"Last summer was flea city and we tried everything to get rid of them. Bug bombs, foggers, every other flea collar known to man, flew baths, exterminator, any home pest treatment you could imagine, and the only thing that worked was putting this on my pup.  Only then would they stop coming in on her. It was night and day. Unfortunately, that would be my pup's final summer with me and I'm glad she got to spend the majority of it rolling around in the back yard without having to spend hours itching afterward.",3
These work so much better than the application types. Never found a tick on my two dogs since we got these.,3
"Works well on my German Shepherd dog, lasts 8 months. My vet recommended this product.",3
"Very reliable tick and flea prevention. I have a small dog so I buy the extra large size and get two collars out of it. I wrap the second one well and place back in container, because these are pretty expensive. Have already done once. It didn't hurt my dog and it still worked after being stored.",3
I was really hoping I had found something that would finally work to kill my dogs fleas. I have tried topical with no results and decided to do rit this collar. Its been almost 3 days and my dogs still have fleas and still scratching like crazy. I had to actually take off one dog b cause she got a rash from the collar. Looks like I will have to go to the vet and get a oral prescription pill since those always worked in my the past but not easy to administer. Seems like this product works great for some people but I was not one of those lucky ones.,3
"Great Product. After using the popular brands of drops on the back of my dog, I found ticks on my two dogs daily - it was obviously time for a change. My vet and local pet shop suggested either pills or this collar. I prefered the collar. It is a superb product. Lasts 8 months (my Vet told me 6 to be safe) and really works. I would highly recommend.",3
"After a couple of months, did not repel or kill ticks.",3
"My dogs still have fleas two weeks after getting the collars. For the price, I wish I had just got Nexgard pills.",3
"I use this on my dog and recommend it to EVERYONE. We live in NH which is pretty much a tick palace. One weekend I found 8 ticks on my dog in a single day. We bought this collar, put it on, and didn't see another tick for months. We occasionally see a dead one every now and then.",3
"No idea how this gets any good reviews, bought one to test out on my two boxers, put it on one and can tell absolutely no difference in the amount of fleas they have. May have worked at one time but a totally waste of money. I would say not for dogs with serious flea exposures.",3
I have been using the collar on my Labrador for a year. Very happy with the performance of this collar. Did not have any issues with the dogs neck and did not bother her at all.,3
"These work great! We used to pick a few ticks off the dogs after every walk, but once we put this on, they never got any. It lasts several months. Great product!",3
These is a great flea collar. It works. It keeps my dogs free of fleas,3
"i think its working. i bought this product 4 months ago and returned it, but know I'm trying again.",3
Massive reaction on our dog's neck required veterinary care despite thick fur. Avoid. Would prefer to assign zero stars. Toxic as $#@!.,3
"One of the best purchases I've ever made. Cannot believe I've spent money and wasted time on any other flea/tick meds. Bite the bullet and buy this collar, you won't regret it.  I've seen ZERO fleas ever since the first collar I bought 2 years ago and what little ticks I do see on my beagle (who hunts and is outside/in the woods quite a bit) are dead.  Really took the worry out of flea and tick season for good!",3
I purchased this for our new puppy and used it for several weeks prior to writing this review.  This collar was recommended by a neighbor as an alternative to the flea combating liquid chemicals but we did not see any protection of fleas.  I ended up purchasing advantage which is what I use on my cat and it was much better.,3
Bought these highly rated collars to use on my three dogs for tick control in Southern Arizona.  All three dogs still had many ticks daily.  Very disappointing considering the ratings and the cost factor.  Gave up on collars and using Nexgard which is working very well to completely solve this problem.,3
"This is the only thing that combats the fleas in my area, nothing else works! Our indoor/outdoor cat tracks them in even in winter. Not even the vet prescribed stuff works. Our pup doesn't do water so it lasts about 7 months on her before I notice a few fleas here and there. As soon as we change her collar the fleas disappear.",3
"This is very economical and works very well - it kills all fleas.  I have purchased it about 6 times and I am always impressed with the performance.  Having said that, I have always had Great Danes with very short hair, but I recently got a Goldendoodle with very thick, curly, fur like a sheep.  I put the collar on him and it has killed MOST of the fleas.  He still has 6 or 8 a day that cluster right around his groin (which is far away from the collar).  I BELIEVE it is because the collar is not touching his neck because his fur is so thick.  Therefore 4 stars instead of 5.  I am contemplating shaving a channel in the hair on his neck so the collar will fit better, but that will look weird...",3
So far so good. Almost a month on my dog and I still see a flea or two a day. Has helped tremendously though.,3
Okay seriously $50 does it really need to cost 1/2 a Benjamin to keep fleas off your dog it works but there are several other flea collors that work just as good for $3,3
"It protected my 2 poodle mix dogs for 8 months and is still going strong. I will probably purchase again, but wish it was not so pricey.",3
"Packaging written in French, but highest quality product, will never use anything else again!",3
I have used this for my 4 cats and one dog for the past 2 years never saw another flea and no side effects.,3
"This is the only thing I've tried that gets all the fleas and ticks from my dog. He stopped scratching and biting himself. From all the bad reviews I've read, I thought this would have a bad reaction on my dog but it hasn't happened.",3
I purchase this item for all my dogs.  I would not trust anything else.,3
"With a massive explosion of ticks this summer, I was pleased to find that none were on my dog with the use of Seresto.  Last year we simply used K9 Advantix II each month and without fail, every month during those last 10 days before the next dose, we would find ticks on my dog's face.  No surprises this year- all ticks kept away from the Seresto collar. We didn't have an issue with fleas either. I'm quite pleased! Especially satisfied with the lack of smell that is usually associated with a recent application of topical preventative.",3
"I cant even tell you how many ticks we found in my dog after a walk this summer. So many we didn't even want to take our dog hiking (which is a hobby for us.) We aren't due for a new collar until january and Im finding fleas. Ive made sure her collar is tight enough. It hasn't been wet, but twice and very briefly (approximately 1-2 mins.) This is our 2nd or 3rd collar and this is the first one thats been horrible, but Im leary to even try it again!",3
"I ordered this and there is a sticker in the package with the date 01/2015. Not sure if this is when this collar was made or the expiration date. I put the collar on my dog and hopefully Ill know soon enough, as the fleas outside this time of year have been really bad. After every walk I end up finding one or two on her feet. I do like that the collar comes with reflectors you can attach for night walks. Hoping it works on the fleas though. Ive heard great things and my vet recommended it.",3
"Product does not work, I used it as directed and my dog still got infested with fleas...",3
"I had looked at these before, just another flea collar. Well my Jake is a big shepherd, not easy to bathe (I have a torn rotator cuff). Bathing did not seem to help the endless scratching, may have made it worse. I tried three different flea drops, no relief. Within three days of putting on the SERESTA collar, the scratching had STOPPED. We have noticed that BOTH cats have stopped scratching as well - we do not treat the cats.",3
Heard great things about these collars. Very disappointed. Very expensive and still found fleas on my dogs.,3
Have lots of dog clients.  near beach/ocean there were some fleas tearing them up.  neck/back flea treatments were not working/keeping up.  this collar knocks them out shortly after they jump on.  so yes works pretty great in flea infested locations.  Retirement center standard poodle was having problems with fleas as well.  internal and external applications were not able to keep up.  this collar seems to be knocking them out.,3
"I have bought these for years and this is the first year they did not work, but this is also the first year I bought them from Amazon.  It makes me wonder if they were out of date or something?",3
"My dog reacted badly to this collar.  After a few weeks, she was out-of-sorts, vomited (she almost never does), fought with dogs at her daycare (she never ever does) and bit one of the staff (NEVER bites humans, no matter what).  So we took the collar off and she went back to her sweet self.  Will give the collar to my daughter for her dog, who does well with it, but gets sick from Frontline, while we go back to Frontline.",3
I ordered 3 containers and they are mostly dust.  Do not order.,3
My dog likes them but they really aren't worth the price.,3
"My husky loved the treats, she has a sensitive stomach and tolerated this well with no upset tummy. Only complaint is that the tub was not even close to being full and very disappointing that there was so little amount of treats in the container. Will not repurchase due to the amount received for the price paid but no complaints on quality of treat.",3
"My puppy loves these treats, our trainer calls it ""puppy crack"" ;)",3
"I use this exclusively for training, my dog is attracted to the pleasant smell and loves the taste.  Using this product I have trained our puppy to sit, lay down, stay, fetch, loose leash walking and on a treadmill in a much shorter time than I anticipated.",3
"I ordered this thinking it was a bigger tub of treats - but it is tiny.  Dogs love it, but really stinky!",3
"I bought this to stuff into a bone puzzle.  Problem is the pieces are of all different sizes.  So, unless you are using this as a food extra to your dog's regular meal, I would not bother.  My dog did enjoy them.",3
My dog goes crazy for these!  He absolutely loves them. We are careful about what we feed him since he has had pancreatitis. He does fine on them. I cut the bigger pieces in half because he is a small dog. The crumbs I pour over his food!,3
The dogs say thanks for the quick delivery. I cut them up into bite size pieces to make them last longer.,3
"This tub was ridiculously difficult to open - we felt like idiots trying to get it open. The pup liked the treats, but it made our hands stink even after washing them. On the fence about this one.",3
My dog (maltese) loves them.  I do not buy them often because of price,3
Foxy the Pomeranian says this is one of her favorite treats  A wonderful brand,3
This seems to be working on both my dogs teeth.  I see an improvement and I've only been using it for about 2 weeks.,3
and has quit a lot of plaque on her teeth.  I think ingredients looks unsafe and will find something else that hopefully will give good results.,3
"We mix this with our dog's drinking water.  It helps to soften the tartar build up so that when she chews on hard treats or bones, the tartar can easily scrape off. It also makes it easier for us to brush her teeth.",3
"The java moss came in on time and was very green, no brown whats so ever. I love it!!!! Cant wait for it to grow!",3
My Macaw now has a perch she can sit and chew on.  Will order more of these when she demolishes this one,3
"I have 2 small perches for my Green Cheek Conure. One perch has 3 branches, the other is only a single branch. They're the right size for her feet and look nicer than typical manufactured pole perches. She spends most of her in-cage time on one of these two perches. She likes to chew on them and rub against them after bathing in her water dish. lol",3
These perches are exactly what I was expecting. I got a variety of shapes. They are perfect for my finches flight cage. They would be suitable for smaller parrots too.,3
Great parrot (cockatoo) toy!  Is holding up better than I thought it would.  She enjoys the corrugated cardboard wraps and the little plastic animals.  Will probably buy again.,3
"Greengo enjoys it. Notice I said enjoys not loves. He plays with it here and there but not one of his favorites.  As soon as I put it in his cage he was attracted to its many colors and immediately went to investigate. This toy is larger that expected. Since Eclectus don't have a very strong beak, I expect this to last a couple of months. If you have a heavy chewer or a large parrot like a macaw, i think it won't last months. Maybe the plastic animal shapes will, but the cardboard part will get chewed up pretty fast. But my Greengo is not a big chewer so he will get long use out of it.",3
"My blue front loves this toy.  When I purchase a toy for him I look for two things: how sturdy it is and are there fun things to chew. This toy is perfect.  It has carboard, colorful plastic and knots to untie.  This toy is actually standing up to his chewing.  Some toys I have bought only lasted a week.  This one has lasted several weeks and still has life in it.  I would definately purchase this toy again.  I think if is a good value for the money.",3
My Macaw  blue & gold loved it. But it only lasted one week. Better to buy toys with more wood . Thick wood . She loved the cardboard part of it though .,3
"My Baby loves these! and so do I.  I ordered 2, one came straight, the other had one main branch with three offshoots. They attach easily and are so easy on his feet. They are strong and he loves jumping from one to another.  This was a wonderful buy, and I will be back as long as you sell these on Amazon!",3
"I love it, Jake the Yellow-naped Amazon is currently unimpressed but I suspect he'll get over it. (Birds, tho. lol) It's the perfect thickness for him, so here's hoping he accepts this horrible-no-good-terrifying intruder soon. lol",3
"Not as pictured, end of the branch, bunch of small braches sticking out all over, none level, hard to place in cage so they can use it. On the plus side, one of them likes to chew on it so there is that but I really wanted a perch for the smaller bird.",3
"""Little Ricky"" (who looks just like the bird in the photo)  approves.  :D",3
"I have large macaws.  These are very durable and stand up to their ""abuse"".  However, I am dismayed that the description is not quite accurate.  The three that I just received are not even 14"" long.  The description reads 14"" to 16"".  The diameter is also just 2"" at the base and less towards the ends.  The description reads 2"" to 3 1/2"".  How does one get a 16"" long 3"" wide perch?",3
This held up well to my Macaw. I am very happy with the quality and price. I will buy this again.,3
My goffin cockatoo loves this toy. It is still holding up after a few weeks of chewing. I will definitely be replacing it when he gets it all torn apart!  Great beak occupier.,3
"I purchased this perch in medium for our new green cheek conure, not realizing quite how thick it would be. The caique they show in the picture is a bit of a larger bird with a little bigger feet, so I should have realized the size. However, I still put it in his new cage and figure that if anything, he could chew on it. He actually loves it! He's on it more than any other spot or perch in the cage, and while it's too thick for his little feet to wrap around, he enjoys running around on it and picking at the wood. He actually sleeps on it most nights. If the description for this is correct, it's made in American and made of Bottlebrush wood, which is safe for birds. The fact that it's from Florida makes me feel much better about it. It didn't have an odd smell and was perfectly clean right out of the bag, though I did still rinse it off and let it air dry before putting it in with him. We've only had it for about a week but it still looks great, even with him picking pieces off it constantly. For the price, which is pretty reasonable, this is a really great natural wood perch and I would recommend.",3
My parakeets and finches love it! I put it in the cage and they went crazy I could see a difference right away. Recommend this product.,3
I loved it! My macaw would not touch it.... we will keep trying though! Thank you!,3
A well made product which provides my birds a different surface to walk on and chew,3
"I should have paid closer attention to the description because these are a lot bigger than I thought they were going to be.  I was originally not going to use them because of the size, but they ended up working well as ""outside the cage"" perches for my canary when she has some time to fly around.  She seems to like chewing on them a fair bit and the cage clamp part feels well attached and sturdy (not that she weighs enough to cause a problem).",3
good perch my Macaw uses it often one of his fav in his cage thinking of getting another for outside his cage to stand on since he is out most of the time and all the time when I am home,3
Just what the bird wanted. Chews on it also. Good for the beak,3
The product is whats shown in the last picture but still really liked the perch. Although next time i want to know what my item actually looks like,3
"This perch is much better than expected. I love the color, texture, and many branches.",3
"Awesome value, nice shape and size. I will buy again once it becomes available.",3
My yellow-nape LOVES these perches! Very happy with them and will buy again! Excellent,3
Well made perch which attaches easily and securely to the cage. Shipment was fast and item well packaged.  Liked the perch so much I ordered two more.,3
Bought for squirrels that love this and have not chewed it up. Made well.,3
This is my Green Cheek Conure's favorite perch ever since she was a baby. It is the perfect size and texture for her to sleep on.,3
"Our green-cheek conure used to sleep in a teepee perch, but since we added this perch he prefers this one. It's a great size.",3
This dose not work with a large Macaw cage. (Due to the spacing of the bars.),3
"Ordered 2 and they were like two totally different things and too long for my large cage, don't look like the picture",3
Fits my green cheek conure perfect! She loves chewing and sitting on them all day.,3
"Gumdrop the parakeet enjoys this perch at least as much as her Booda.  She really enjoys chewing little strips of wood off it.  It seems softer than most perches, and so easy on the feet.  Recommended.",3
"My Sun Conure likes it. She can also chew on it as if it was a normal wooden branch without any issues. However, the textured material / coating does come off as a result but it's no big deal.",3
"I bought 2 of these perches, they are the right width for my cockatiel and the length is perfect also.",3
Very nice quality perch.  It was slightly bigger in diameter than what I expected.,3
"FIRST REVIEW (update below): The perch I was sent had a VERY VERY VERY sharp obvious spot where another part of it had been broken off.  Will not put it in with my birds.... may see if someone can clip and file it down, although it is quite a hard wood (might splinter).  Not worth returning, but I feel this item was either VERY poor quality control..... or someone ""got rid of"" a perch no one else would buy. UPDATE - changed rating from 1 star to 4:  Contacted company through Amazon.  Was told ""Amazon shipped it.""  Company sent me out another.  Put it in with finches and they love it.  It is light, has grooves for little feet/nails and is smooth and comfy.  Good product once I got a good one.  Thank you to Bird's Love.  Product would be a 5 star if not for getting a really bad one first.",3
"My cockatiel loves this perch!  She is the most avid chewer that I've ever had in such a small package, so this perch is the ideal solution for her.  She has a manzanita perch in her ""condo"" that just frustrates her, since the wood is so hard she cannot break any of it off.  This perch is very hardy, but the nifty little pieces of wood that she can break off just makes her day (and it's not terribly messy, so it makes mine, too).  I don't think that I'll have to replace this one any time soon, and feel good about highly recommending it to other bird owners that want to keep their birds from getting bored (note: I don't mean to make this sound like a toy replacement, but since most birds have a relatively short attention span, they need a lot of different stimulation to avoid boredom).  You will not be disappointed if you purchase this for your feathered pals.",3
"These are great because they provide safe, stable footing and your birds can actually chew on them.  These are the only perches I buy.  Once your bird has one of these you won't ever use anything else!",3
"This is a great toy if you want to immediately engage your bird.  Because it has soft wood and other chewables this toy is not going to be around very long once your grey gets going on it, but that's the idea.  The bird will lose interest if a toy is too durable, which is not going to happen with this one.  Anyway, the price is right and my bird liked the toy.  RJB.",3
"I have had this in my Grey's cage for about 4 days & Ducky hasn't paid much attention to it, but I am sure he will (he has other toys he is chewing up & playing with)  When his other toy's are demolished, he will no doubt demolish this one as well.",3
My grey is kind of a scaredy-bird and doesn't like new toys.  She took to this one right away!  She destroyed all the cardboard in a few days and is working on all the little wood sticks now.  Fun toy that is giving my Grey plenty of fun chew time.,3
Finally a toy that is as it appeared in the picture.  A nice product. I continue to shop for Bella products based on my satisfaction with this one.,3
"Our cockatoo, Harley, loved this toy, and it took him more then a day to destroy it too !!!! Great price too !!!",3
"My Mexican Double Yellow Head hates change of any kind, unless it's a ride in the car. A toy has to be reduced to unrecognizable before I'll remove it from his cage.  The Fiesta is perfect. He's spent a week with his back to it ignoring it, a few more days growling at it and when I came down this morning it had chunks missing and he is stalking it. This for him means he's loving life.  The only improvement I would suggest is a bell hanging from the bottom. I attached a small copper cowbell to entice him to play.",3
"At first my bird didn't do anything with it,but he finally started chewing on the cardboard. He's not a voracious chewer but I am glad he's using the toy.",3
"This is a great toy for those frustrated and bored birds. After giving it the once over, it did not take long to show this toy who was boss and my Grey to obliterate it!",3
"My African grey loves this toy. She goes for the wood strips first, then shreds the cardboard. It has lasted two weeks so far, which is a record for her.",3
I have a very picky scary cat bird but she loves this toy.  Hope this helps.  It's fun and easy to hang.,3
This is a favorite of my CAG - he chew the cardboard first - as far as he can reach then starts on the wood - which he loves - he's a shredder big time!,3
"My TAG loves this, and it is nearly the perfect toy for her. Why 4 stars, then instead of 5? Because I have to restring it on vegetable tanned leather. It only takes her, literally, 3 seconds to snip the twine that this is strung on, thus causing the entire toy to plummet to the bottom of her cage. Really needs to be strung with leather. Other than that, great toy.",3
My parrot loves this toy.  Great to chew on the cardboard and the wood.,3
"My Cockatoo loved this and went through the little pieces of wood first in no time flat, but getting through the cardboard took a litt more time.  It was a nice toy for him to keep him occupied for a short time for one day.",3
Perfect for the chewing parrot.  He hangs on it or swings it to scratch his head,3
Only problem is my Gray ate this up in a few days. needs a stronger wood with it for continued pleasure.,3
"I loved it--it is exactly as described.  It didn't appeal to our conure, but she is pretty picky so it might just be her.",3
All birds love this and it has lasted longer than most toys,3
"My bird went after it before I even finished tieing it up. He loved it and it actually got him chewing on some of the wood, which usually doesn't do. The only problem is that he chewed on the rope holding it together and he broke fairly easily. So, looped what was still together over his pearch. He went after the string again and now it is in pieces. That made me a little sad. I'll have to use some leather to put it back together again. He does really seem to like it.",3
This is the second one we ordered - I got heshe a few other toys - my bird is a TOY HOAR!!!,3
"But my parrots ate it up, cardboard, string, the whole damn thing...in about  a day or so.  It they're happy, I'm happy.",3
Lots of chewing surfaces so it lasts longer than some toys that are easy to dismantle. My Goffin likes it quite well.,3
I bought it and then received it and he went right for it in his cage nice size for my Amazon as well. Good purchase experience.,3
"This would be a waste for a big chewer - it lasted a couple days for our Grey, who is only a moderate chewer.",3
"A great toy for the big chewers.  Very sturdy and lasts well. Would buy again for sure!  As all parrot owners know we buy toys to eventually throw them out after they are destroyed but this one lasted well and our parrot has had a blast chewing it, hanging on it, fighting with it, etc...  :)",3
"It's not his favorite toy but only because it is durable and he doesn't like that as much. Likes to feel like a killer lol. It holds up well, worth buying if your bird likes wood blocks.",3
"Great toy, our Grey loves it. Works even better if you drill some holes in it and push some sunflower seeds in :)",3
Our African Grey ate all the cardboard and would not bit the wood.  Maybe too big for him.,3
"My Macaw loves this toy. It lasted longer than many, two weeks which is great for her.",3
All of my big birds Enjoy this product....it will keep being a rebut if they keep making it!,3
Love this toy!  Lots of easily chewable wood with knots in between each piece of wood. This is wonderful because my TAG likes to untie knots... Usually he untied a knot at the bottom of a strand and all the wood and baubles fall to the cage bottom. he loves having so many knots to untie and perfectly sized wood slats to chew up!,3
